,n,CV_mode,Model,R2_val,R2_test,Parameters,object
296,96,kfold_8,XGBRegressor,0.6676675218861647,0.6643643963605379,"{'learning_rate': 0.08439555125518064, 'max_depth': 10, 'max_leaves': 7, 'min_child_weight': 5, 'reg_alpha': 6.91486741908919e-08, 'reg_lambda': 0.0656041803793305, 'subsample': 0.6545145991624727, 'colsample_bytree': 0.705862228011168}",
297,97,kfold_8,XGBRegressor,0.6575309158436417,0.7042570048436361,"{'learning_rate': 0.23305417071833887, 'max_depth': 11, 'max_leaves': 13, 'min_child_weight': 2, 'reg_alpha': 0.00026366641570160597, 'reg_lambda': 2.403020236456797, 'subsample': 0.6220502511272015, 'colsample_bytree': 0.8064542028339028}",
298,98,kfold_8,XGBRegressor,0.6666920942292592,0.6734089639443351,"{'learning_rate': 0.1908887485443334, 'max_depth': 12, 'max_leaves': 11, 'min_child_weight': 1, 'reg_alpha': 5.858510402156288e-07, 'reg_lambda': 0.002594204453562222, 'subsample': 0.6242199245040252, 'colsample_bytree': 0.7828304463539224}",
299,99,kfold_8,XGBRegressor,0.6564782109601274,0.659945611499035,"{'learning_rate': 0.055232033184633045, 'max_depth': 14, 'max_leaves': 12, 'min_child_weight': 1, 'reg_alpha': 6.638422135531486e-08, 'reg_lambda': 2.8504171952642752e-08, 'subsample': 0.9195548956782419, 'colsample_bytree': 0.6681208230132015}",
300,0,kfold_8,KNeighborsRegressor,0.16216578366218182,0.1560364002391631,"{'n_neighbors': 23, 'weights': 'distance', 'leaf_size': 28, 'p': 1}",
301,1,kfold_8,KNeighborsRegressor,-0.04096975592007501,0.020250799776263317,"{'n_neighbors': 47, 'weights': 'uniform', 'leaf_size': 88, 'p': 2}",
302,2,kfold_8,KNeighborsRegressor,0.18655647426536426,0.17232437939095047,"{'n_neighbors': 18, 'weights': 'distance', 'leaf_size': 100, 'p': 1}",
303,3,kfold_8,KNeighborsRegressor,-0.051849593239064795,0.01858010354605366,"{'n_neighbors': 50, 'weights': 'uniform', 'leaf_size': 69, 'p': 2}",
304,4,kfold_8,KNeighborsRegressor,-0.17996365289757388,-0.14038561311014286,"{'n_neighbors': 1, 'weights': 'uniform', 'leaf_size': 61, 'p': 1}",
305,5,kfold_8,KNeighborsRegressor,0.23988276257531294,0.20262810434924095,"{'n_neighbors': 7, 'weights': 'distance', 'leaf_size': 19, 'p': 1}",
306,6,kfold_8,KNeighborsRegressor,0.04267802300559198,0.024395740856889336,"{'n_neighbors': 3, 'weights': 'uniform', 'leaf_size': 67, 'p': 2}",
307,7,kfold_8,KNeighborsRegressor,0.031666705103148174,0.05749963759621057,"{'n_neighbors': 12, 'weights': 'uniform', 'leaf_size': 27, 'p': 2}",
308,8,kfold_8,KNeighborsRegressor,0.03546115439762976,0.07480678372041383,"{'n_neighbors': 50, 'weights': 'distance', 'leaf_size': 20, 'p': 2}",
309,9,kfold_8,KNeighborsRegressor,0.0066321104154395405,0.028769356437302163,"{'n_neighbors': 35, 'weights': 'uniform', 'leaf_size': 36, 'p': 2}",
310,10,kfold_8,KNeighborsRegressor,-0.17996365289757388,-0.14038561311014286,"{'n_neighbors': 1, 'weights': 'distance', 'leaf_size': 10, 'p': 1}",
311,11,kfold_8,KNeighborsRegressor,0.17143775336787348,0.16866045093775517,"{'n_neighbors': 19, 'weights': 'distance', 'leaf_size': 95, 'p': 1}",
312,12,kfold_8,KNeighborsRegressor,0.268463496603221,0.2040962552778579,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 49, 'p': 1}",
313,13,kfold_8,KNeighborsRegressor,-0.17996365289757388,-0.14038561311014286,"{'n_neighbors': 1, 'weights': 'distance', 'leaf_size': 54, 'p': 1}",
314,14,kfold_8,KNeighborsRegressor,0.11638096960451694,0.08678088316539312,"{'n_neighbors': 25, 'weights': 'distance', 'leaf_size': 67, 'p': 2}",
315,15,kfold_8,KNeighborsRegressor,0.17143746423095452,0.1455585555926473,"{'n_neighbors': 12, 'weights': 'uniform', 'leaf_size': 27, 'p': 1}",
316,16,kfold_8,KNeighborsRegressor,0.1580989445548452,0.15098360765936203,"{'n_neighbors': 25, 'weights': 'distance', 'leaf_size': 60, 'p': 1}",
317,17,kfold_8,KNeighborsRegressor,0.11227797533015804,0.11453588200740317,"{'n_neighbors': 12, 'weights': 'distance', 'leaf_size': 11, 'p': 2}",
318,18,kfold_8,KNeighborsRegressor,0.15991857354607708,0.113711555622377,"{'n_neighbors': 6, 'weights': 'distance', 'leaf_size': 45, 'p': 2}",
319,19,kfold_8,KNeighborsRegressor,0.22816557163193119,0.19311072566019105,"{'n_neighbors': 13, 'weights': 'distance', 'leaf_size': 52, 'p': 1}",
320,20,kfold_8,KNeighborsRegressor,0.2457861134879713,0.19034640172373962,"{'n_neighbors': 14, 'weights': 'distance', 'leaf_size': 33, 'p': 1}",
321,21,kfold_8,KNeighborsRegressor,0.23612669556505494,0.19601765599958187,"{'n_neighbors': 12, 'weights': 'distance', 'leaf_size': 26, 'p': 1}",
322,22,kfold_8,KNeighborsRegressor,0.006981392196878655,0.05487198074560118,"{'n_neighbors': 41, 'weights': 'uniform', 'leaf_size': 46, 'p': 1}",
323,23,kfold_8,KNeighborsRegressor,0.16577593137997837,0.16088632230302646,"{'n_neighbors': 21, 'weights': 'distance', 'leaf_size': 10, 'p': 1}",
324,24,kfold_8,KNeighborsRegressor,-0.02137379478325152,-0.1999718951234455,"{'n_neighbors': 1, 'weights': 'distance', 'leaf_size': 92, 'p': 2}",
325,25,kfold_8,KNeighborsRegressor,0.06857973973879172,0.0947881668020637,"{'n_neighbors': 21, 'weights': 'uniform', 'leaf_size': 48, 'p': 1}",
326,26,kfold_8,KNeighborsRegressor,0.22215428676027238,0.17977093487580487,"{'n_neighbors': 4, 'weights': 'distance', 'leaf_size': 38, 'p': 1}",
327,27,kfold_8,KNeighborsRegressor,0.23612669556505494,0.19601765599958187,"{'n_neighbors': 12, 'weights': 'distance', 'leaf_size': 31, 'p': 1}",
328,28,kfold_8,KNeighborsRegressor,0.11417002732797188,0.10350548629487877,"{'n_neighbors': 3, 'weights': 'uniform', 'leaf_size': 12, 'p': 1}",
329,29,kfold_8,KNeighborsRegressor,0.16577593137997837,0.16088632230302646,"{'n_neighbors': 21, 'weights': 'distance', 'leaf_size': 29, 'p': 1}",
330,30,kfold_8,KNeighborsRegressor,0.021843385423818917,0.06262624247092252,"{'n_neighbors': 37, 'weights': 'uniform', 'leaf_size': 11, 'p': 1}",
331,31,kfold_8,KNeighborsRegressor,0.25424752824025454,0.19920491575938337,"{'n_neighbors': 11, 'weights': 'distance', 'leaf_size': 25, 'p': 1}",
332,32,kfold_8,KNeighborsRegressor,0.268463496603221,0.2040962552778579,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 21, 'p': 1}",
333,33,kfold_8,KNeighborsRegressor,0.18655647426536426,0.17232437939095047,"{'n_neighbors': 18, 'weights': 'distance', 'leaf_size': 39, 'p': 1}",
334,34,kfold_8,KNeighborsRegressor,0.26792169114878506,0.20724128529550478,"{'n_neighbors': 8, 'weights': 'distance', 'leaf_size': 39, 'p': 1}",
335,35,kfold_8,KNeighborsRegressor,0.019679291975595148,0.06038316108405817,"{'n_neighbors': 38, 'weights': 'uniform', 'leaf_size': 87, 'p': 1}",
336,36,kfold_8,KNeighborsRegressor,0.2608355562136855,0.20712043157716242,"{'n_neighbors': 9, 'weights': 'distance', 'leaf_size': 46, 'p': 1}",
337,37,kfold_8,KNeighborsRegressor,0.23364117084159786,0.18516166333826556,"{'n_neighbors': 15, 'weights': 'distance', 'leaf_size': 65, 'p': 1}",
338,38,kfold_8,KNeighborsRegressor,0.22215428676027238,0.17977093487580487,"{'n_neighbors': 4, 'weights': 'distance', 'leaf_size': 52, 'p': 1}",
339,39,kfold_8,KNeighborsRegressor,0.12127802069247351,0.11865240993990633,"{'n_neighbors': 17, 'weights': 'uniform', 'leaf_size': 76, 'p': 1}",
340,40,kfold_8,KNeighborsRegressor,0.2064422641018162,0.1531312618050108,"{'n_neighbors': 5, 'weights': 'uniform', 'leaf_size': 40, 'p': 1}",
341,41,kfold_8,KNeighborsRegressor,0.22215428676027238,0.17977093487580487,"{'n_neighbors': 4, 'weights': 'distance', 'leaf_size': 36, 'p': 1}",
342,42,kfold_8,KNeighborsRegressor,0.23612669556505494,0.19601765599958187,"{'n_neighbors': 12, 'weights': 'distance', 'leaf_size': 38, 'p': 1}",
343,43,kfold_8,KNeighborsRegressor,0.25424752824025454,0.19920491575938337,"{'n_neighbors': 11, 'weights': 'distance', 'leaf_size': 49, 'p': 1}",
344,44,kfold_8,KNeighborsRegressor,0.0928210735358328,0.11799839941208923,"{'n_neighbors': 45, 'weights': 'distance', 'leaf_size': 17, 'p': 1}",
345,45,kfold_8,KNeighborsRegressor,0.25424752824025454,0.19920491575938337,"{'n_neighbors': 11, 'weights': 'distance', 'leaf_size': 22, 'p': 1}",
346,46,kfold_8,KNeighborsRegressor,0.268463496603221,0.2040962552778579,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 35, 'p': 1}",
347,47,kfold_8,KNeighborsRegressor,0.040347128678471234,0.07577253148757335,"{'n_neighbors': 48, 'weights': 'distance', 'leaf_size': 65, 'p': 2}",
348,48,kfold_8,KNeighborsRegressor,0.25424752824025454,0.19920491575938337,"{'n_neighbors': 11, 'weights': 'distance', 'leaf_size': 47, 'p': 1}",
349,49,kfold_8,KNeighborsRegressor,0.262390110137936,0.19140358223557352,"{'n_neighbors': 5, 'weights': 'distance', 'leaf_size': 69, 'p': 1}",
350,50,kfold_8,KNeighborsRegressor,0.262390110137936,0.19140358223557352,"{'n_neighbors': 5, 'weights': 'distance', 'leaf_size': 76, 'p': 1}",
351,51,kfold_8,KNeighborsRegressor,0.26792169114878506,0.20724128529550478,"{'n_neighbors': 8, 'weights': 'distance', 'leaf_size': 80, 'p': 1}",
352,52,kfold_8,KNeighborsRegressor,0.26792169114878506,0.20724128529550478,"{'n_neighbors': 8, 'weights': 'distance', 'leaf_size': 89, 'p': 1}",
353,53,kfold_8,KNeighborsRegressor,0.22215428676027238,0.17977093487580487,"{'n_neighbors': 4, 'weights': 'distance', 'leaf_size': 93, 'p': 1}",
354,54,kfold_8,KNeighborsRegressor,0.11417002732797188,0.10350548629487877,"{'n_neighbors': 3, 'weights': 'uniform', 'leaf_size': 93, 'p': 1}",
355,55,kfold_8,KNeighborsRegressor,0.18655647426536426,0.17232437939095047,"{'n_neighbors': 18, 'weights': 'distance', 'leaf_size': 87, 'p': 1}",
356,56,kfold_8,KNeighborsRegressor,0.2364350788000662,0.20116528906244047,"{'n_neighbors': 6, 'weights': 'distance', 'leaf_size': 95, 'p': 1}",
357,57,kfold_8,KNeighborsRegressor,0.03748921942442551,0.03256753271247215,"{'n_neighbors': 18, 'weights': 'uniform', 'leaf_size': 65, 'p': 2}",
358,58,kfold_8,KNeighborsRegressor,0.1694695583590855,0.13912347246347057,"{'n_neighbors': 3, 'weights': 'distance', 'leaf_size': 77, 'p': 1}",
359,59,kfold_8,KNeighborsRegressor,0.22816557163193119,0.19311072566019105,"{'n_neighbors': 13, 'weights': 'distance', 'leaf_size': 85, 'p': 1}",
360,60,kfold_8,KNeighborsRegressor,0.14644838101338165,0.1182755323446868,"{'n_neighbors': 9, 'weights': 'distance', 'leaf_size': 66, 'p': 2}",
361,61,kfold_8,KNeighborsRegressor,0.26792169114878506,0.20724128529550478,"{'n_neighbors': 8, 'weights': 'distance', 'leaf_size': 71, 'p': 1}",
362,62,kfold_8,KNeighborsRegressor,0.08038051005430669,0.0850163599286492,"{'n_neighbors': 34, 'weights': 'distance', 'leaf_size': 36, 'p': 2}",
363,63,kfold_8,KNeighborsRegressor,0.09590203209785786,0.08543225487104822,"{'n_neighbors': 28, 'weights': 'distance', 'leaf_size': 93, 'p': 2}",
364,64,kfold_8,KNeighborsRegressor,0.07828789502239075,0.11087898054918144,"{'n_neighbors': 50, 'weights': 'distance', 'leaf_size': 96, 'p': 1}",
365,65,kfold_8,KNeighborsRegressor,0.23364117084159786,0.18516166333826556,"{'n_neighbors': 15, 'weights': 'distance', 'leaf_size': 77, 'p': 1}",
366,66,kfold_8,KNeighborsRegressor,0.25424752824025454,0.19920491575938337,"{'n_neighbors': 11, 'weights': 'distance', 'leaf_size': 75, 'p': 1}",
367,67,kfold_8,KNeighborsRegressor,0.26792169114878506,0.20724128529550478,"{'n_neighbors': 8, 'weights': 'distance', 'leaf_size': 18, 'p': 1}",
368,68,kfold_8,KNeighborsRegressor,0.23988276257531294,0.20262810434924095,"{'n_neighbors': 7, 'weights': 'distance', 'leaf_size': 76, 'p': 1}",
369,69,kfold_8,KNeighborsRegressor,0.07166681602218261,0.07987277732480336,"{'n_neighbors': 2, 'weights': 'distance', 'leaf_size': 28, 'p': 1}",
370,70,kfold_8,KNeighborsRegressor,0.18655647426536426,0.17232437939095047,"{'n_neighbors': 18, 'weights': 'distance', 'leaf_size': 53, 'p': 1}",
371,71,kfold_8,KNeighborsRegressor,0.23612669556505494,0.19601765599958187,"{'n_neighbors': 12, 'weights': 'distance', 'leaf_size': 13, 'p': 1}",
372,72,kfold_8,KNeighborsRegressor,0.26792169114878506,0.20724128529550478,"{'n_neighbors': 8, 'weights': 'distance', 'leaf_size': 14, 'p': 1}",
373,73,kfold_8,KNeighborsRegressor,0.14785280806329026,0.1182340077939813,"{'n_neighbors': 8, 'weights': 'distance', 'leaf_size': 28, 'p': 2}",
374,74,kfold_8,KNeighborsRegressor,0.268463496603221,0.2040962552778579,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 27, 'p': 1}",
375,75,kfold_8,KNeighborsRegressor,0.019975348681579574,0.029543031512209272,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 16, 'p': 2}",
376,76,kfold_8,KNeighborsRegressor,0.09136172123331265,0.11507802837842318,"{'n_neighbors': 47, 'weights': 'distance', 'leaf_size': 53, 'p': 1}",
377,77,kfold_8,KNeighborsRegressor,0.2457861134879713,0.19034640172373962,"{'n_neighbors': 14, 'weights': 'distance', 'leaf_size': 34, 'p': 1}",
378,78,kfold_8,KNeighborsRegressor,0.17143746423095452,0.1455585555926473,"{'n_neighbors': 12, 'weights': 'uniform', 'leaf_size': 55, 'p': 1}",
379,79,kfold_8,KNeighborsRegressor,0.268463496603221,0.2040962552778579,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 46, 'p': 1}",
380,80,kfold_8,KNeighborsRegressor,0.06857973973879172,0.0947881668020637,"{'n_neighbors': 21, 'weights': 'uniform', 'leaf_size': 22, 'p': 1}",
381,81,kfold_8,KNeighborsRegressor,0.25424752824025454,0.19920491575938337,"{'n_neighbors': 11, 'weights': 'distance', 'leaf_size': 44, 'p': 1}",
382,82,kfold_8,KNeighborsRegressor,0.1694695583590855,0.13912347246347057,"{'n_neighbors': 3, 'weights': 'distance', 'leaf_size': 47, 'p': 1}",
383,83,kfold_8,KNeighborsRegressor,0.04267802300559198,0.024395740856889336,"{'n_neighbors': 3, 'weights': 'uniform', 'leaf_size': 12, 'p': 2}",
384,84,kfold_8,KNeighborsRegressor,0.268463496603221,0.2040962552778579,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 41, 'p': 1}",
385,85,kfold_8,KNeighborsRegressor,0.25424752824025454,0.19920491575938337,"{'n_neighbors': 11, 'weights': 'distance', 'leaf_size': 36, 'p': 1}",
386,86,kfold_8,KNeighborsRegressor,0.268463496603221,0.2040962552778579,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 43, 'p': 1}",
387,87,kfold_8,KNeighborsRegressor,0.2608355562136855,0.20712043157716242,"{'n_neighbors': 9, 'weights': 'distance', 'leaf_size': 43, 'p': 1}",
388,88,kfold_8,KNeighborsRegressor,0.2129189917097407,0.18169181680678914,"{'n_neighbors': 16, 'weights': 'distance', 'leaf_size': 42, 'p': 1}",
389,89,kfold_8,KNeighborsRegressor,0.25424752824025454,0.19920491575938337,"{'n_neighbors': 11, 'weights': 'distance', 'leaf_size': 44, 'p': 1}",
390,90,kfold_8,KNeighborsRegressor,0.23988276257531294,0.20262810434924095,"{'n_neighbors': 7, 'weights': 'distance', 'leaf_size': 36, 'p': 1}",
391,91,kfold_8,KNeighborsRegressor,0.2129189917097407,0.18169181680678914,"{'n_neighbors': 16, 'weights': 'distance', 'leaf_size': 33, 'p': 1}",
392,92,kfold_8,KNeighborsRegressor,0.1694695583590855,0.13912347246347057,"{'n_neighbors': 3, 'weights': 'distance', 'leaf_size': 42, 'p': 1}",
393,93,kfold_8,KNeighborsRegressor,0.04784100890178988,0.04393619321291431,"{'n_neighbors': 15, 'weights': 'uniform', 'leaf_size': 92, 'p': 2}",
394,94,kfold_8,KNeighborsRegressor,0.23612669556505494,0.19601765599958187,"{'n_neighbors': 12, 'weights': 'distance', 'leaf_size': 56, 'p': 1}",
395,95,kfold_8,KNeighborsRegressor,0.23988276257531294,0.20262810434924095,"{'n_neighbors': 7, 'weights': 'distance', 'leaf_size': 35, 'p': 1}",
396,96,kfold_8,KNeighborsRegressor,0.015028902587406856,0.02983848708891179,"{'n_neighbors': 31, 'weights': 'uniform', 'leaf_size': 95, 'p': 2}",
397,97,kfold_8,KNeighborsRegressor,0.1117778731236837,0.08760897546590252,"{'n_neighbors': 21, 'weights': 'distance', 'leaf_size': 34, 'p': 2}",
398,98,kfold_8,KNeighborsRegressor,0.23364117084159786,0.18516166333826556,"{'n_neighbors': 15, 'weights': 'distance', 'leaf_size': 27, 'p': 1}",
399,99,kfold_8,KNeighborsRegressor,0.268463496603221,0.2040962552778579,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 47, 'p': 1}",
400,0,kfold_8,SVR,0.13689172153666207,0.060050016719064625,"{'C': 0.5671316769576094, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 3}",
401,1,kfold_8,SVR,-0.06918039023770284,0.11806233809593858,"{'C': 4.870885184883636, 'kernel': 'poly', 'gamma': 'scale', 'degree': 4}",
402,2,kfold_8,SVR,0.15909216473226107,0.06448084567617862,"{'C': 0.7827396029053818, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 5}",
403,3,kfold_8,SVR,0.06731298887656056,0.015444462264179615,"{'C': 0.16331260366818545, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 2}",
404,4,kfold_8,SVR,-0.026872912586836106,-0.05068908268757166,"{'C': 0.001594354128155725, 'kernel': 'sigmoid', 'gamma': 'auto', 'degree': 4}",
405,5,kfold_8,SVR,0.19546669059088706,0.12612034672113448,"{'C': 26.461238744419898, 'kernel': 'poly', 'gamma': 'auto', 'degree': 2}",
406,6,kfold_8,SVR,0.024709647559007286,-0.04633163904183468,"{'C': 0.048123566811662584, 'kernel': 'poly', 'gamma': 'scale', 'degree': 3}",
407,7,kfold_8,SVR,0.19612671678546034,0.1261300175463662,"{'C': 7.809309519641323, 'kernel': 'poly', 'gamma': 'auto', 'degree': 2}",
408,8,kfold_8,SVR,-0.025323032139374257,-0.049193039340981404,"{'C': 0.0021071947175713684, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 3}",
409,9,kfold_8,SVR,-0.020839889713613502,-0.04246095305840547,"{'C': 0.010923620719906622, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 5}",
410,10,kfold_8,SVR,-862073.7033615401,-1422347.7415834835,"{'C': 871.9513892969687, 'kernel': 'sigmoid', 'gamma': 'auto', 'degree': 3}",
411,11,kfold_8,SVR,0.19633732141716853,0.12622228251093015,"{'C': 17.961726967782905, 'kernel': 'poly', 'gamma': 'auto', 'degree': 2}",
412,12,kfold_8,SVR,0.19927890346985178,0.11822115054067639,"{'C': 128.89165461600822, 'kernel': 'poly', 'gamma': 'scale', 'degree': 2}",
413,13,kfold_8,SVR,0.2520355608031951,-0.19113724856279113,"{'C': 334.7571479769478, 'kernel': 'poly', 'gamma': 'scale', 'degree': 3}",
414,14,kfold_8,SVR,0.1995005837548942,0.11444543505972948,"{'C': 666.7059265811954, 'kernel': 'poly', 'gamma': 'scale', 'degree': 2}",
415,15,kfold_8,SVR,0.25233297088957096,-0.19103189378658758,"{'C': 863.6841425769297, 'kernel': 'poly', 'gamma': 'scale', 'degree': 3}",
416,16,kfold_8,SVR,-0.17452566853295015,0.054630013383155984,"{'C': 298.3676435886784, 'kernel': 'poly', 'gamma': 'scale', 'degree': 4}",
417,17,kfold_8,SVR,-0.3449599560369869,-0.4920889862910034,"{'C': 432.2226086206592, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 3}",
418,18,kfold_8,SVR,-0.12494096543809285,-0.09132719955946267,"{'C': 678.6987648051596, 'kernel': 'linear', 'gamma': 'scale', 'degree': 3}",
419,19,kfold_8,SVR,-16.666562700917044,-25.866948774078246,"{'C': 3.9163214358828853, 'kernel': 'sigmoid', 'gamma': 'scale', 'degree': 2}",
420,20,kfold_8,SVR,-0.040397874646487475,-0.17044774825205122,"{'C': 140.94235489280558, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 5}",
421,21,kfold_8,SVR,-365835.06476502016,-559738.964935313,"{'C': 547.0349701430425, 'kernel': 'sigmoid', 'gamma': 'scale', 'degree': 2}",
422,22,kfold_8,SVR,0.25220879258018125,-0.19116419539769391,"{'C': 381.2857416089622, 'kernel': 'poly', 'gamma': 'scale', 'degree': 3}",
423,23,kfold_8,SVR,0.252327285463981,-0.19116807097897492,"{'C': 790.3357353178965, 'kernel': 'poly', 'gamma': 'scale', 'degree': 3}",
