,n,CV_mode,Model,R2_val,R2_test,Parameters,object
556,6,loo,ElasticNet,0.6309082483227184,0.5685716230348732,"{'alpha': 0.00978736178986625, 'l1_ratio': 0.7320705630627449, 'max_iter': 231}",
557,7,loo,ElasticNet,0.629763565818189,0.5684134420404363,"{'alpha': 0.0005114921383129891, 'l1_ratio': 0.4559652512891875, 'max_iter': 298}",
558,8,loo,ElasticNet,0.6378405123679929,0.5706580010395593,"{'alpha': 0.08328625362292075, 'l1_ratio': 0.5348387763310444, 'max_iter': 421}",
559,9,loo,ElasticNet,0.6297603993511125,0.5684574619519643,"{'alpha': 0.0001005258622709794, 'l1_ratio': 0.1239924115295522, 'max_iter': 79}",
560,10,loo,ElasticNet,0.6309291487347588,0.5684697420652065,"{'alpha': 0.0030179745796843293, 'l1_ratio': 0.081200216945854, 'max_iter': 231}",
561,11,loo,ElasticNet,0.6354977824032577,0.5697991947783758,"{'alpha': 0.07396424956676044, 'l1_ratio': 0.7360578542519389, 'max_iter': 108}",
562,12,loo,ElasticNet,0.5884543908642312,0.5409887977666601,"{'alpha': 0.5938719498108366, 'l1_ratio': 0.33794772181604527, 'max_iter': 228}",
563,13,loo,ElasticNet,0.6300769241854886,0.5684278980693296,"{'alpha': 0.001367265458804992, 'l1_ratio': 0.33579510637472976, 'max_iter': 498}",
564,14,loo,ElasticNet,0.6166195094139,0.5601976070904975,"{'alpha': 0.39678853929941543, 'l1_ratio': 0.38677056146303124, 'max_iter': 341}",
565,15,loo,ElasticNet,0.6310249087431672,0.5687726376270972,"{'alpha': 0.02500202786193318, 'l1_ratio': 0.8914378489114877, 'max_iter': 297}",
566,16,loo,ElasticNet,0.3300530661437092,0.3439768400799875,"{'alpha': 3.5375019030654333, 'l1_ratio': 0.8538970967490488, 'max_iter': 291}",
567,17,loo,ElasticNet,0.6300531945410972,0.5684204610808611,"{'alpha': 0.0009293331205971892, 'l1_ratio': 0.06835225535178968, 'max_iter': 497}",
568,18,loo,ElasticNet,0.6189700380638903,0.5607852034960599,"{'alpha': 0.30168977290464183, 'l1_ratio': 0.1160344669647807, 'max_iter': 157}",
569,19,loo,ElasticNet,0.6139126045329562,0.5577015393104652,"{'alpha': 0.35510504846999674, 'l1_ratio': 0.18537709181593964, 'max_iter': 443}",
570,20,loo,ElasticNet,0.6369644377929273,0.5712455673362318,"{'alpha': 0.18367871197274593, 'l1_ratio': 0.573469043106317, 'max_iter': 88}",
571,21,loo,ElasticNet,0.6325318597253546,0.5698826532503388,"{'alpha': 0.3040907972996984, 'l1_ratio': 0.6832705322969184, 'max_iter': 63}",
572,22,loo,ElasticNet,0.6343531565824736,0.5692923264176727,"{'alpha': 0.043382937937451876, 'l1_ratio': 0.6944522381477196, 'max_iter': 454}",
573,23,loo,ElasticNet,0.6323956099286134,0.5686901811356583,"{'alpha': 0.01224606963074033, 'l1_ratio': 0.47205794212073227, 'max_iter': 84}",
574,24,loo,ElasticNet,0.5457811129737038,0.5081359552955577,"{'alpha': 0.9328968074620189, 'l1_ratio': 0.37246956969227835, 'max_iter': 65}",
575,25,loo,ElasticNet,0.6382928273248538,0.5710847416868366,"{'alpha': 0.10446099610585066, 'l1_ratio': 0.5179274155049861, 'max_iter': 176}",
576,26,loo,ElasticNet,0.6353588294322647,0.5693604675156628,"{'alpha': 0.03040651061374713, 'l1_ratio': 0.42346071049987244, 'max_iter': 287}",
577,27,loo,ElasticNet,0.6374228782147651,0.570279981579209,"{'alpha': 0.06121146465786743, 'l1_ratio': 0.4778199435847763, 'max_iter': 151}",
578,28,loo,ElasticNet,0.6383292515863301,0.5710924179086736,"{'alpha': 0.10341765000255054, 'l1_ratio': 0.5096082394250121, 'max_iter': 196}",
579,29,loo,ElasticNet,0.6279263913247835,0.5677748468948891,"{'alpha': 0.37703453505908857, 'l1_ratio': 0.6664367127134756, 'max_iter': 256}",
580,30,loo,ElasticNet,0.6383904815942563,0.5707443917210543,"{'alpha': 0.06747806759634982, 'l1_ratio': 0.36599518680388465, 'max_iter': 457}",
581,31,loo,ElasticNet,0.6342093982824282,0.5690268553269624,"{'alpha': 0.02106236084206433, 'l1_ratio': 0.4057657889849361, 'max_iter': 433}",
582,32,loo,ElasticNet,0.5700501257380195,0.5278086014874632,"{'alpha': 0.8186075849960692, 'l1_ratio': 0.4637468441498362, 'max_iter': 450}",
583,33,loo,ElasticNet,0.6370559689486193,0.5712670714263544,"{'alpha': 0.1797151985000361, 'l1_ratio': 0.5517132486922005, 'max_iter': 467}",
584,34,loo,ElasticNet,0.6375866010942641,0.5701431677122308,"{'alpha': 0.04272791633714694, 'l1_ratio': 0.254804103469662, 'max_iter': 433}",
585,35,loo,ElasticNet,0.6379758108357686,0.5714186739881231,"{'alpha': 0.14619751370629414, 'l1_ratio': 0.4893862033057723, 'max_iter': 189}",
586,36,loo,ElasticNet,0.6384572670661373,0.5711796014652605,"{'alpha': 0.10501238015717784, 'l1_ratio': 0.4846635655274324, 'max_iter': 219}",
587,37,loo,ElasticNet,0.6312190250301033,0.5685346818251482,"{'alpha': 0.006518182842001802, 'l1_ratio': 0.4762214116255867, 'max_iter': 201}",
588,38,loo,ElasticNet,0.6371957904682106,0.5702518330467868,"{'alpha': 0.06703155145921655, 'l1_ratio': 0.5440458550012917, 'max_iter': 210}",
589,39,loo,ElasticNet,0.6296388989062642,0.5684076373492715,"{'alpha': 0.0001252232926282666, 'l1_ratio': 0.7155199273781194, 'max_iter': 432}",
590,40,loo,ElasticNet,0.08426078255424585,0.10891305374704408,"{'alpha': 7.757380889312884, 'l1_ratio': 0.45853777495799264, 'max_iter': 182}",
591,41,loo,ElasticNet,0.6341885438288841,0.5703573071374917,"{'alpha': 0.248742411583717, 'l1_ratio': 0.5773555454767064, 'max_iter': 210}",
592,42,loo,ElasticNet,0.6383661037309938,0.571481397541582,"{'alpha': 0.1306356179169377, 'l1_ratio': 0.41015610114636536, 'max_iter': 216}",
593,43,loo,ElasticNet,0.6374286163039466,0.5700843255737952,"{'alpha': 0.042424425837347436, 'l1_ratio': 0.2795595835152757, 'max_iter': 230}",
594,44,loo,ElasticNet,0.6388900297179145,0.571093126306145,"{'alpha': 0.07622609462420402, 'l1_ratio': 0.3106224725182152, 'max_iter': 130}",
595,45,loo,ElasticNet,0.6345914824960464,0.5690405886835839,"{'alpha': 0.017165233633114865, 'l1_ratio': 0.1835706462399571, 'max_iter': 120}",
596,46,loo,ElasticNet,0.6209636038946273,0.5624160850101628,"{'alpha': 0.31896409051752705, 'l1_ratio': 0.2516431977928187, 'max_iter': 211}",
597,47,loo,ElasticNet,0.6241362254486478,0.565712320785315,"{'alpha': 0.4767005033441362, 'l1_ratio': 0.9917706209517528, 'max_iter': 450}",
598,48,loo,ElasticNet,0.632648387378282,0.5692588980584135,"{'alpha': 0.2249853270839518, 'l1_ratio': 0.3372445469025557, 'max_iter': 119}",
599,49,loo,ElasticNet,0.6296929394633896,0.5684134709831717,"{'alpha': 0.0004909893268084021, 'l1_ratio': 0.7212528777979077, 'max_iter': 208}",
600,0,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
601,1,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
602,2,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
603,3,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
604,4,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
605,5,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
606,6,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
607,7,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
608,8,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
609,9,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
610,10,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
611,11,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
612,12,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
613,13,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
614,14,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
615,15,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
616,16,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
617,17,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
618,18,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
619,19,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
620,20,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
621,21,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
622,22,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
623,23,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
624,24,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
625,25,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
626,26,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
627,27,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
628,28,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
629,29,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
630,30,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
631,31,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
632,32,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
633,33,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
634,34,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
635,35,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
636,36,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
637,37,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
638,38,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
639,39,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
640,40,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
641,41,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
642,42,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
643,43,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
644,44,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
645,45,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
646,46,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
647,47,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
648,48,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
649,49,loo,LinearRegression,0.6296198256377976,0.56840564095182,{},
650,0,loo,SGDRegressor,0.6351830289748852,0.5645004550278072,"{'alpha': 0.00019047121048816563, 'learning_rate': 'constant', 'eta0': 0.0002964006355394674, 'penalty': 'l1', 'max_iter': 6799}",
651,1,loo,SGDRegressor,-1.280751676618037e+21,-1.3192986347413389e+21,"{'alpha': 7.049943339245909e-05, 'learning_rate': 'constant', 'eta0': 0.23410011923764862, 'penalty': 'l2', 'max_iter': 2935}",
652,2,loo,SGDRegressor,0.3518823646530497,0.09824263590447624,"{'alpha': 0.0318680796571737, 'learning_rate': 'invscaling', 'eta0': 0.3982903270701269, 'penalty': 'elasticnet', 'max_iter': 5388}",
653,3,loo,SGDRegressor,0.635288199358282,0.5644384405591818,"{'alpha': 0.0026568766682231303, 'learning_rate': 'constant', 'eta0': 0.00031977840360998533, 'penalty': 'l1', 'max_iter': 9997}",
654,4,loo,SGDRegressor,0.6356436710286836,0.5655564854822661,"{'alpha': 0.0037063404773169926, 'learning_rate': 'constant', 'eta0': 0.0009021099204221546, 'penalty': 'l2', 'max_iter': 3841}",
655,5,loo,SGDRegressor,0.633788973213776,0.5666303551109695,"{'alpha': 0.00019911022306177883, 'learning_rate': 'adaptive', 'eta0': 0.014771026446890784, 'penalty': 'elasticnet', 'max_iter': 7854}",
656,6,loo,SGDRegressor,0.6378648140908403,0.5644139299284223,"{'alpha': 0.08377752293313045, 'learning_rate': 'invscaling', 'eta0': 0.0002835810652996437, 'penalty': 'l2', 'max_iter': 7689}",
657,7,loo,SGDRegressor,0.6395193072399097,0.5692816216480239,"{'alpha': 0.07461206912930604, 'learning_rate': 'invscaling', 'eta0': 0.006108607486691313, 'penalty': 'l2', 'max_iter': 2686}",
658,8,loo,SGDRegressor,-9.351092665485557e+16,-1.0333781719532322e+17,"{'alpha': 0.008878786894803406, 'learning_rate': 'adaptive', 'eta0': 0.22543045738801964, 'penalty': 'elasticnet', 'max_iter': 7835}",
659,9,loo,SGDRegressor,-8.341632519257697e+19,-1.983702778445913e+18,"{'alpha': 0.0012715446470262044, 'learning_rate': 'optimal', 'eta0': 0.0004852685902939801, 'penalty': 'elasticnet', 'max_iter': 5856}",
660,10,loo,SGDRegressor,0.5795139955576405,0.5322582160776466,"{'alpha': 0.5126712335734277, 'learning_rate': 'adaptive', 'eta0': 0.010324158033993265, 'penalty': 'l2', 'max_iter': 2767}",
661,11,loo,SGDRegressor,0.6310759726908254,0.5706285416231595,"{'alpha': 0.00024032132340010505, 'learning_rate': 'adaptive', 'eta0': 0.08592946832762861, 'penalty': 'elasticnet', 'max_iter': 5224}",
662,12,loo,SGDRegressor,0.5918735891040594,0.5603798441274728,"{'alpha': 0.0005346726620251386, 'learning_rate': 'constant', 'eta0': 0.03244624101262256, 'penalty': 'elasticnet', 'max_iter': 3187}",
663,13,loo,SGDRegressor,0.6312699191149499,0.5669703737223146,"{'alpha': 5.943893006930624e-05, 'learning_rate': 'adaptive', 'eta0': 0.04773322698672154, 'penalty': 'l2', 'max_iter': 3265}",
664,14,loo,SGDRegressor,0.6331645445882448,0.5685704746619482,"{'alpha': 0.17315233049053447, 'learning_rate': 'adaptive', 'eta0': 0.6849731334011563, 'penalty': 'l2', 'max_iter': 4389}",
665,15,loo,SGDRegressor,-1.2055546280268102e+19,-1.4736261070845612e+16,"{'alpha': 4.083020172418285e-06, 'learning_rate': 'invscaling', 'eta0': 0.776922761407658, 'penalty': 'l1', 'max_iter': 2784}",
666,16,loo,SGDRegressor,-764618814458273.2,-1315087528420593.5,"{'alpha': 0.04902059760517047, 'learning_rate': 'optimal', 'eta0': 0.0012677453967421012, 'penalty': 'l1', 'max_iter': 3085}",
667,17,loo,SGDRegressor,-1.7765837205365524e+18,-6.6546999575832e+18,"{'alpha': 1.4808164873338638e-05, 'learning_rate': 'adaptive', 'eta0': 0.349251861528755, 'penalty': 'elasticnet', 'max_iter': 4665}",
668,18,loo,SGDRegressor,0.635566757490078,0.5643804121913308,"{'alpha': 4.039453434142909e-06, 'learning_rate': 'constant', 'eta0': 0.000974972282597338, 'penalty': 'elasticnet', 'max_iter': 3503}",
669,19,loo,SGDRegressor,-8.092189292972965e+25,-3.8133384388457137e+25,"{'alpha': 1.364394468224737e-06, 'learning_rate': 'optimal', 'eta0': 0.005392209589622331, 'penalty': 'l1', 'max_iter': 4827}",
670,20,loo,SGDRegressor,0.5410915982555469,0.49905319317848185,"{'alpha': 0.7267137258190439, 'learning_rate': 'invscaling', 'eta0': 0.0016636066513898637, 'penalty': 'l2', 'max_iter': 9383}",
671,21,loo,SGDRegressor,0.6395388132944329,0.565524255391034,"{'alpha': 0.02552492328069189, 'learning_rate': 'constant', 'eta0': 0.003844239894429137, 'penalty': 'l2', 'max_iter': 5975}",
672,22,loo,SGDRegressor,0.6426964606980656,0.5450094131330754,"{'alpha': 0.14376670390919766, 'learning_rate': 'constant', 'eta0': 0.03027421978217506, 'penalty': 'l2', 'max_iter': 5810}",
673,23,loo,SGDRegressor,0.612695978097971,0.5349297479910656,"{'alpha': 0.02842314914658645, 'learning_rate': 'constant', 'eta0': 0.027014848877116582, 'penalty': 'l2', 'max_iter': 7615}",
674,24,loo,SGDRegressor,0.6392454251005824,0.5716655671957466,"{'alpha': 0.08251383285631901, 'learning_rate': 'invscaling', 'eta0': 0.013743064069352821, 'penalty': 'l2', 'max_iter': 2035}",
675,25,loo,SGDRegressor,0.5719987182463735,0.43726872315804166,"{'alpha': 0.14122800895691603, 'learning_rate': 'constant', 'eta0': 0.03866909748456837, 'penalty': 'l2', 'max_iter': 4487}",
676,26,loo,SGDRegressor,0.5732978518577228,0.5310181640305707,"{'alpha': 0.5475046630184462, 'learning_rate': 'constant', 'eta0': 0.003180586693857101, 'penalty': 'l2', 'max_iter': 6426}",
677,27,loo,SGDRegressor,0.6363924954225924,0.5668475585399562,"{'alpha': 0.11928385990758184, 'learning_rate': 'invscaling', 'eta0': 0.0004641724098649134, 'penalty': 'l2', 'max_iter': 4077}",
678,28,loo,SGDRegressor,-1.3579356765897265e+19,-3.5094255378371633e+19,"{'alpha': 0.0017038875684812188, 'learning_rate': 'optimal', 'eta0': 0.006700625049070631, 'penalty': 'l2', 'max_iter': 7038}",
679,29,loo,SGDRegressor,0.6119910971972777,0.5566775314618835,"{'alpha': 0.9339584798476894, 'learning_rate': 'invscaling', 'eta0': 0.002943738366214822, 'penalty': 'l1', 'max_iter': 5765}",
680,30,loo,SGDRegressor,0.6374675189984635,0.5671917447212873,"{'alpha': 0.020769040052703587, 'learning_rate': 'invscaling', 'eta0': 0.006378897661524355, 'penalty': 'elasticnet', 'max_iter': 5171}",
681,31,loo,SGDRegressor,0.6385191163881727,0.5710729100638026,"{'alpha': 0.06627484353799735, 'learning_rate': 'invscaling', 'eta0': 0.020604514428129782, 'penalty': 'l2', 'max_iter': 2255}",
682,32,loo,SGDRegressor,0.6329585449001155,0.5650368961014145,"{'alpha': 0.1824309773591425, 'learning_rate': 'invscaling', 'eta0': 0.0022364351234547457, 'penalty': 'elasticnet', 'max_iter': 1980}",
683,33,loo,SGDRegressor,0.6393256689708062,0.571348236124378,"{'alpha': 0.05860724715558608, 'learning_rate': 'adaptive', 'eta0': 0.007549889303711845, 'penalty': 'l2', 'max_iter': 6302}",
684,34,loo,SGDRegressor,0.63377543651927,0.5660699593065861,"{'alpha': 0.0065829640838602115, 'learning_rate': 'adaptive', 'eta0': 0.021843706380265088, 'penalty': 'l2', 'max_iter': 7819}",
685,35,loo,SGDRegressor,0.5920480601382411,0.5398958374202181,"{'alpha': 0.4475164037006879, 'learning_rate': 'adaptive', 'eta0': 0.0010989857605948102, 'penalty': 'l2', 'max_iter': 7302}",
686,36,loo,SGDRegressor,0.636261500735143,0.5630807483803808,"{'alpha': 0.009545131955612228, 'learning_rate': 'constant', 'eta0': 0.0023993943367663162, 'penalty': 'l1', 'max_iter': 5694}",
687,37,loo,SGDRegressor,0.5940961636873956,0.5444331500777495,"{'alpha': 0.4050967210638561, 'learning_rate': 'invscaling', 'eta0': 0.054082137970417436, 'penalty': 'l2', 'max_iter': 7438}",
688,38,loo,SGDRegressor,0.540125616721576,0.501622361208775,"{'alpha': 0.743516803100192, 'learning_rate': 'optimal', 'eta0': 0.0062446258145471495, 'penalty': 'l2', 'max_iter': 6259}",
689,39,loo,SGDRegressor,0.6350794073979297,0.5649486501825148,"{'alpha': 0.0009472864953217739, 'learning_rate': 'adaptive', 'eta0': 0.001331069298114077, 'penalty': 'l2', 'max_iter': 4921}",
690,40,loo,SGDRegressor,0.638969511376902,0.5652147425014789,"{'alpha': 0.1824371931450461, 'learning_rate': 'constant', 'eta0': 0.005355854611921609, 'penalty': 'elasticnet', 'max_iter': 5539}",
691,41,loo,SGDRegressor,0.6309520819235939,0.5677409829230995,"{'alpha': 0.060656897500189294, 'learning_rate': 'invscaling', 'eta0': 0.05992841192042376, 'penalty': 'l1', 'max_iter': 1132}",
692,42,loo,SGDRegressor,-260408.84528188428,-22756.702800702602,"{'alpha': 0.020971588722633046, 'learning_rate': 'optimal', 'eta0': 0.04916039059445301, 'penalty': 'l2', 'max_iter': 1619}",
693,43,loo,SGDRegressor,0.6366056135791,0.5648930822636955,"{'alpha': 0.005086296432405078, 'learning_rate': 'invscaling', 'eta0': 0.002463907837162082, 'penalty': 'l2', 'max_iter': 1898}",
694,44,loo,SGDRegressor,0.622944034881938,0.5648989361383534,"{'alpha': 0.5955896292694582, 'learning_rate': 'adaptive', 'eta0': 0.030689539805400467, 'penalty': 'l1', 'max_iter': 6480}",
695,45,loo,SGDRegressor,0.521914138360747,0.48619019584626955,"{'alpha': 0.8427730644426303, 'learning_rate': 'invscaling', 'eta0': 0.005493670922347123, 'penalty': 'l2', 'max_iter': 1367}",
696,46,loo,SGDRegressor,0.6394029472971066,0.56992737155427,"{'alpha': 0.05804240046941779, 'learning_rate': 'adaptive', 'eta0': 0.009800312012325875, 'penalty': 'l2', 'max_iter': 6049}",
697,47,loo,SGDRegressor,0.6357345515951446,0.571130568090483,"{'alpha': 0.14050577917267637, 'learning_rate': 'adaptive', 'eta0': 0.030195226132902545, 'penalty': 'l2', 'max_iter': 5044}",
698,48,loo,SGDRegressor,0.6247871957284634,0.5697567351273427,"{'alpha': 0.00398581524558674, 'learning_rate': 'constant', 'eta0': 0.00815460139571495, 'penalty': 'l2', 'max_iter': 6014}",
699,49,loo,SGDRegressor,-7.116121334383194e+21,-3.1275212191145006e+21,"{'alpha': 0.18920620858741774, 'learning_rate': 'constant', 'eta0': 0.3548135640116611, 'penalty': 'l1', 'max_iter': 6771}",
700,0,loo,Lasso,0.6294061408778904,0.5693562260301184,"{'alpha': 0.17486443693505488, 'max_iter': 5430}",
701,1,loo,Lasso,0.629621465475626,0.5684088707022197,"{'alpha': 0.00018894375689505446, 'max_iter': 8817}",
702,2,loo,Lasso,0.6296247238329178,0.5684152083083662,"{'alpha': 0.0005614421505728306, 'max_iter': 5903}",
703,3,loo,Lasso,0.6296722932398195,0.5685045245943112,"{'alpha': 0.006144065271464868, 'max_iter': 2654}",
704,4,loo,Lasso,0.6296246891396665,0.5684150296053279,"{'alpha': 0.0005595134075870579, 'max_iter': 1712}",
705,5,loo,Lasso,0.6254369201552495,0.5673646936757446,"{'alpha': 0.37434530927611814, 'max_iter': 1578}",
706,6,loo,Lasso,0.6299414152352987,0.5691486740846137,"{'alpha': 0.0743105759501926, 'max_iter': 6311}",
707,7,loo,Lasso,0.6298472953181218,0.5688338168589541,"{'alpha': 0.03405100390706142, 'max_iter': 3754}",
708,8,loo,Lasso,0.6299338241573784,0.5692172779104621,"{'alpha': 0.08683985340328133, 'max_iter': 2153}",
709,9,loo,Lasso,0.6299015703909003,0.5689639715859165,"{'alpha': 0.04859048433020226, 'max_iter': 9597}",
710,10,loo,Lasso,0.6283884547027894,0.5689957762192582,"{'alpha': 0.24815681690944785, 'max_iter': 1689}",
711,11,loo,Lasso,0.6275640175645858,0.5686008723142542,"{'alpha': 0.28980324333017715, 'max_iter': 1912}",
712,12,loo,Lasso,0.6296439548769173,0.5684519856792998,"{'alpha': 0.0027790451236387012, 'max_iter': 6069}",
713,13,loo,Lasso,0.623647266934868,0.5643858588960025,"{'alpha': 0.5028072729378132, 'max_iter': 8032}",
714,14,loo,Lasso,0.6296785310591128,0.5693790721922047,"{'alpha': 0.14745042532518504, 'max_iter': 5203}",
715,15,loo,Lasso,0.6296212249008459,0.5684083747663722,"{'alpha': 0.000160179875323048, 'max_iter': 4344}",
716,16,loo,Lasso,0.6246424759263208,0.5667151798277199,"{'alpha': 0.4078994221799822, 'max_iter': 8265}",
717,17,loo,Lasso,0.6297781157440283,0.5686961939579781,"{'alpha': 0.020399284655160235, 'max_iter': 8653}",
718,18,loo,Lasso,0.6295930781834168,0.5693791984712973,"{'alpha': 0.15762133131710368, 'max_iter': 5311}",
719,19,loo,Lasso,0.6296265077698002,0.5684185184244465,"{'alpha': 0.0007599997321583685, 'max_iter': 6178}",
720,20,loo,Lasso,0.6297284266631573,0.5686071555887431,"{'alpha': 0.0133543895696001, 'max_iter': 6755}",
721,21,loo,Lasso,0.6296539084026547,0.5684704306569331,"{'alpha': 0.003971078420323509, 'max_iter': 9729}",
722,22,loo,Lasso,0.6298374707939608,0.5688209609861408,"{'alpha': 0.03232255152549291, 'max_iter': 9661}",
723,23,loo,Lasso,0.6297239556039832,0.5686006292198296,"{'alpha': 0.012770207553211968, 'max_iter': 1019}",
724,24,loo,Lasso,0.6299144819441802,0.5690084432701196,"{'alpha': 0.05404652567726582, 'max_iter': 7407}",
725,25,loo,Lasso,0.6298896783362982,0.5689341343315,"{'alpha': 0.04508429575011955, 'max_iter': 6774}",
726,26,loo,Lasso,0.629787206304655,0.5687173914225947,"{'alpha': 0.0220644337111402, 'max_iter': 5282}",
727,27,loo,Lasso,0.6298257499570608,0.5687943050864778,"{'alpha': 0.029601046256314226, 'max_iter': 3044}",
728,28,loo,Lasso,0.6299136758658908,0.5692743994705431,"{'alpha': 0.09867060571444874, 'max_iter': 7283}",
729,29,loo,Lasso,0.6290778577505642,0.56926880555767,"{'alpha': 0.20324241940710588, 'max_iter': 3581}",
730,30,loo,Lasso,0.6283372111688553,0.5689726871299108,"{'alpha': 0.25110958546911755, 'max_iter': 5870}",
731,31,loo,Lasso,0.6299246923350402,0.5690405321476093,"{'alpha': 0.05868774587871623, 'max_iter': 7560}",
732,32,loo,Lasso,0.6299282374879991,0.5690625008878605,"{'alpha': 0.06164471802646156, 'max_iter': 7414}",
733,33,loo,Lasso,0.6299356753096382,0.5690968491823443,"{'alpha': 0.06647049250531833, 'max_iter': 7285}",
734,34,loo,Lasso,0.6299375134524335,0.5691054261388986,"{'alpha': 0.06771816644801847, 'max_iter': 6584}",
735,35,loo,Lasso,0.6298486467147235,0.5688371061145223,"{'alpha': 0.034396501432441176, 'max_iter': 5776}",
736,36,loo,Lasso,0.619939433197129,0.5629328885291389,"{'alpha': 0.735466534390857, 'max_iter': 6530}",
737,37,loo,Lasso,0.6297910058584013,0.568727239144009,"{'alpha': 0.023005046220689152, 'max_iter': 5931}",
738,38,loo,Lasso,0.6299059066862274,0.5689774811234166,"{'alpha': 0.05021729980641289, 'max_iter': 1176}",
739,39,loo,Lasso,0.6298751779708538,0.5688975966348151,"{'alpha': 0.040939970247341785, 'max_iter': 3271}",
740,40,loo,Lasso,0.6297631455612118,0.5693713724314554,"{'alpha': 0.1348418139105678, 'max_iter': 6406}",
741,41,loo,Lasso,0.6299414098188523,0.5691506044804024,"{'alpha': 0.07461777557647527, 'max_iter': 7897}",
742,42,loo,Lasso,0.6298832783172795,0.5693119004218059,"{'alpha': 0.10920630555237149, 'max_iter': 8611}",
743,43,loo,Lasso,0.6299409411948991,0.5691358674346843,"{'alpha': 0.07230219877470342, 'max_iter': 7315}",
744,44,loo,Lasso,0.6298270305122874,0.568798715427064,"{'alpha': 0.030047181357253375, 'max_iter': 7261}",
745,45,loo,Lasso,0.6298851224690306,0.569310410085152,"{'alpha': 0.108783772328206, 'max_iter': 7514}",
746,46,loo,Lasso,0.629927337208227,0.569248805718007,"{'alpha': 0.09309603437943459, 'max_iter': 6540}",
747,47,loo,Lasso,0.629620807732801,0.5684075294871939,"{'alpha': 0.00011191975527183617, 'max_iter': 7774}",
748,48,loo,Lasso,0.629691440003068,0.5685385723488892,"{'alpha': 0.008502864488382215, 'max_iter': 7730}",
749,49,loo,Lasso,0.6290397975037061,0.5692565996832042,"{'alpha': 0.20615329931377835, 'max_iter': 9171}",
750,0,loo,LassoLars,0.629621402369942,0.5684080914611376,"{'alpha': 0.0002034930738304793, 'max_iter': 4552}",
751,1,loo,LassoLars,0.6249110660101671,0.5668812212281085,"{'alpha': 0.39559144030761045, 'max_iter': 4668}",
752,2,loo,LassoLars,0.620665792224624,0.56312682181082,"{'alpha': 0.7167710697094315, 'max_iter': 4999}",
753,3,loo,LassoLars,0.6296231809455055,0.568410859622222,"{'alpha': 0.0004336976233240575, 'max_iter': 1812}",
754,4,loo,LassoLars,0.6296245382905967,0.5684129750258631,"{'alpha': 0.0006098571884989959, 'max_iter': 1477}",
755,5,loo,LassoLars,0.6238076173627551,0.5656774826998421,"{'alpha': 0.4504038350630867, 'max_iter': 2742}",
756,6,loo,LassoLars,0.6296210636013279,0.5684075646804423,"{'alpha': 0.00015972526840791424, 'max_iter': 3559}",
